sample_id,answer_changed,transition_group,stable_correct,broken,repaired,stable_wrong,stable_wrong_same,stable_wrong_different,gold_answer,clean_answer,swap_answer,clean_rationale_chars,swap_rationale_chars,clean_final_marker,swap_final_marker,skip_reason,clean_model_clean_rationale_clean_score_norm,clean_model_clean_rationale_clean_score_raw,clean_model_clean_rationale_clean_tokens,clean_model_clean_rationale_swap_score_norm,clean_model_clean_rationale_swap_score_raw,clean_model_clean_rationale_swap_tokens,clean_model_clean_rationale_gold_score_norm,clean_model_clean_rationale_gold_score_raw,clean_model_clean_rationale_gold_tokens,clean_model_clean_rationale_clean_minus_swap_margin_norm,clean_model_clean_rationale_clean_minus_swap_margin_raw,clean_model_swap_rationale_clean_score_norm,clean_model_swap_rationale_clean_score_raw,clean_model_swap_rationale_clean_tokens,clean_model_swap_rationale_swap_score_norm,clean_model_swap_rationale_swap_score_raw,clean_model_swap_rationale_swap_tokens,clean_model_swap_rationale_gold_score_norm,clean_model_swap_rationale_gold_score_raw,clean_model_swap_rationale_gold_tokens,clean_model_swap_rationale_clean_minus_swap_margin_norm,clean_model_swap_rationale_clean_minus_swap_margin_raw,direct_swap_model_clean_rationale_clean_score_norm,direct_swap_model_clean_rationale_clean_score_raw,direct_swap_model_clean_rationale_clean_tokens,direct_swap_model_clean_rationale_swap_score_norm,direct_swap_model_clean_rationale_swap_score_raw,direct_swap_model_clean_rationale_swap_tokens,direct_swap_model_clean_rationale_gold_score_norm,direct_swap_model_clean_rationale_gold_score_raw,direct_swap_model_clean_rationale_gold_tokens,direct_swap_model_clean_rationale_clean_minus_swap_margin_norm,direct_swap_model_clean_rationale_clean_minus_swap_margin_raw,direct_swap_model_swap_rationale_clean_score_norm,direct_swap_model_swap_rationale_clean_score_raw,direct_swap_model_swap_rationale_clean_tokens,direct_swap_model_swap_rationale_swap_score_norm,direct_swap_model_swap_rationale_swap_score_raw,direct_swap_model_swap_rationale_swap_tokens,direct_swap_model_swap_rationale_gold_score_norm,direct_swap_model_swap_rationale_gold_score_raw,direct_swap_model_swap_rationale_gold_tokens,direct_swap_model_swap_rationale_clean_minus_swap_margin_norm,direct_swap_model_swap_rationale_clean_minus_swap_margin_raw,clean_model_rationale_effect_norm,direct_swap_model_rationale_effect_norm,model_effect_clean_rationale_norm,model_effect_swap_rationale_norm,clean_model_rationale_effect_raw,direct_swap_model_rationale_effect_raw,model_effect_clean_rationale_raw,model_effect_swap_rationale_raw
mgsm_0230,True,broken,False,True,False,False,False,False,276000,276000,4,305,785,The answer is,none_found,,-0.22077856745038713,-1.54544997215271,7,-5.666967391967773,-11.333934783935547,2,-0.22077856745038713,-1.54544997215271,7,5.446188824517386,9.788484811782837,-1.0030523708888464,-7.021366596221924,7,-2.130676507949829,-4.261353015899658,2,-1.0030523708888464,-7.021366596221924,7,1.1276241370609827,-2.7600135803222656,-0.1038709282875061,-0.7270964980125427,7,-4.713036060333252,-9.426072120666504,2,-0.1038709282875061,-0.7270964980125427,7,4.609165132045746,8.698975622653961,-0.8557233810424805,-5.990063667297363,7,-1.9050830602645874,-3.810166120529175,2,-0.8557233810424805,-5.990063667297363,7,1.049359679222107,-2.1798975467681885,-4.318564687456403,-3.559805452823639,-0.8370236924716403,-0.07826445783887581,-12.548498392105103,-10.87887316942215,-1.0895091891288757,0.5801160335540771
mgsm_0231,False,stable_correct,True,False,False,False,False,False,50,50,50,216,581,The answer is,Final Answer: The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0232,True,broken,False,True,False,False,False,False,75,75,100,237,504,The answer is,the answer is,,-0.00413615411768357,-0.012408462353050709,3,-2.7381560802459717,-10.952624320983887,4,-0.00413615411768357,-0.012408462353050709,3,2.7340199261282883,10.940215858630836,-3.963084856669108,-11.889254570007324,3,-0.0034302514977753162,-0.013721005991101265,4,-3.963084856669108,-11.889254570007324,3,-3.9596546051713326,-11.875533564016223,-0.004887113658090432,-0.014661340974271297,3,-2.4848082065582275,-9.93923282623291,4,-0.004887113658090432,-0.014661340974271297,3,2.479921092900137,9.924571485258639,-3.5182530085245767,-10.55475902557373,3,-0.01861574500799179,-0.07446298003196716,4,-3.5182530085245767,-10.55475902557373,3,-3.499637263516585,-10.480296045541763,-6.693674531299621,-5.979558356416722,-0.2540988332281513,0.4600173416547477,-22.81574942264706,-20.404867530800402,-1.0156443733721972,1.3952375184744596
mgsm_0233,True,repaired,False,False,True,False,False,False,12,24,12,207,577,The answer is,Final Answer: ,,-0.0013547876539329688,-0.004064362961798906,3,-3.4093519846598306,-10.228055953979492,3,-3.4093519846598306,-10.228055953979492,3,3.4079971970058978,10.223991591017693,-2.657677332560221,-7.973031997680664,3,-0.028752197821935017,-0.08625659346580505,3,-0.028752197821935017,-0.08625659346580505,3,-2.628925134738286,-7.886775404214859,-0.0022774807487924895,-0.006832442246377468,3,-2.6941280364990234,-8.08238410949707,3,-2.6941280364990234,-8.08238410949707,3,2.691850555750231,8.075551667250693,-2.4480978647867837,-7.344293594360352,3,-0.07519497970740001,-0.2255849391222,3,-0.07519497970740001,-0.2255849391222,3,-2.372902885079384,-7.1187086552381516,-6.036922331744184,-5.064753440829614,-0.716146641255667,0.2560222496589022,-18.110766995232552,-15.194260322488844,-2.1484399237670004,0.7680667489767075
mgsm_0234,True,stable_wrong,False,False,False,True,False,True,21,14,3,151,53,The answer is,答案,,-0.003865154149631659,-0.011595462448894978,3,-5.622954368591309,-11.245908737182617,2,-3.5759236017862954,-10.727770805358887,3,5.619089214441677,11.234313274733722,-2.1853001912434897,-6.555900573730469,3,-1.4920412302017212,-2.9840824604034424,2,-2.1994330088297525,-6.598299026489258,3,-0.6932589610417685,-3.5718181133270264,-0.003356847291191419,-0.010070541873574257,3,-4.6142168045043945,-9.228433609008789,2,-2.944117546081543,-8.832352638244629,3,4.610859957213203,9.218363067135215,-1.9954684575398762,-5.986405372619629,3,-1.341444492340088,-2.682888984680176,2,-1.9642219543457031,-5.892665863037109,3,-0.6540239651997883,-3.303516387939453,-6.312348175483445,-5.2648839224129915,-1.0082292572284732,0.0392349958419802,-14.806131388060749,-12.521879455074668,-2.0159502075985074,0.26830172538757324
mgsm_0235,False,stable_correct,True,False,False,False,False,False,10,10,10,149,152,答案是:,答案是:,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0236,False,stable_wrong,False,False,False,True,True,False,31,5,5,167,596,The answer is,the answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0237,False,stable_wrong,False,False,False,True,True,False,90,60,60,77,75,The answer is,Final answer: The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0238,True,broken,False,True,False,False,False,False,68,68,3,363,714,none_found,none_found,,-0.0017605369600156944,-0.005281610880047083,3,-5.135432720184326,-10.270865440368652,2,-0.0017605369600156944,-0.005281610880047083,3,5.13367218322431,10.265583829488605,-0.15956000487009683,-0.4786800146102905,3,-4.231216907501221,-8.462433815002441,2,-0.15956000487009683,-0.4786800146102905,3,4.071656902631124,7.983753800392151,-0.0030314975107709565,-0.00909449253231287,3,-4.121632099151611,-8.243264198303223,2,-0.0030314975107709565,-0.00909449253231287,3,4.11860060164084,8.23416970577091,-0.23329639434814453,-0.6998891830444336,3,-3.903856039047241,-7.807712078094482,2,-0.23329639434814453,-0.6998891830444336,3,3.6705596446990967,7.107822895050049,-1.0620152805931866,-0.4480409569417434,-1.01507158158347,-0.4010972579320269,-2.2818300290964544,-1.126346810720861,-2.0314141237176955,-0.875930905342102
mgsm_0239,True,broken,False,True,False,False,False,False,280,280,5,256,831,The answer is,none_found,,-0.0013796839630231261,-0.0055187358520925045,4,-6.549620628356934,-13.099241256713867,2,-0.0013796839630231261,-0.0055187358520925045,4,6.5482409443939105,13.093722520861775,-0.6224575042724609,-2.4898300170898438,4,-2.5009231567382812,-5.0018463134765625,2,-0.6224575042724609,-2.4898300170898438,4,1.8784656524658203,2.5120162963867188,-0.002474078442901373,-0.009896313771605492,4,-5.286099910736084,-10.572199821472168,2,-0.002474078442901373,-0.009896313771605492,4,5.283625832293183,10.562303507700562,-0.7664928436279297,-3.0659713745117188,4,-2.1762051582336426,-4.352410316467285,2,-0.7664928436279297,-3.0659713745117188,4,1.409712314605713,1.2864389419555664,-4.66977529192809,-3.8739135176874697,-1.2646151121007279,-0.4687533378601074,-10.581706224475056,-9.275864565744996,-2.531419013161212,-1.2255773544311523
mgsm_0240,True,broken,False,True,False,False,False,False,21,21,27,211,893,The answer is,none_found,,-0.003601804996530215,-0.010805414989590645,3,-4.1442263921101885,-12.432679176330566,3,-0.003601804996530215,-0.010805414989590645,3,4.140624587113658,12.421873761340976,-0.9144841829935709,-2.743452548980713,3,-0.6592758496602377,-1.977827548980713,3,-0.9144841829935709,-2.743452548980713,3,-0.25520833333333326,-0.765625,-0.0038455966860055923,-0.011536790058016777,3,-3.3736371994018555,-10.120911598205566,3,-0.0038455966860055923,-0.011536790058016777,3,3.36979160271585,10.10937480814755,-0.9151031970977783,-2.745309591293335,3,-0.5713531970977783,-1.714059591293335,3,-0.9151031970977783,-2.745309591293335,3,-0.34375,-1.03125,-4.395832920446991,-3.71354160271585,-0.7708329843978081,-0.08854166666666674,-13.187498761340976,-11.14062480814755,-2.312498953193426,-0.265625
mgsm_0241,False,stable_correct,True,False,False,False,False,False,6,6,6,160,189,Final Answer: The answer is,Final Answer: The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0242,True,repaired,False,False,True,False,False,False,3,0.5,3,324,831,The answer is,Final Answer: The answer is,,-0.0027138893492519855,-0.010855557397007942,4,-3.5597355365753174,-7.119471073150635,2,-3.5597355365753174,-7.119471073150635,2,3.5570216472260654,7.108615515753627,-2.786285400390625,-11.1451416015625,4,-0.0152318449690938,-0.0304636899381876,2,-0.0152318449690938,-0.0304636899381876,2,-2.771053555421531,-11.114677911624312,-0.004202109295874834,-0.016808437183499336,4,-3.210751533508301,-6.421503067016602,2,-3.210751533508301,-6.421503067016602,2,3.206549424212426,6.404694629833102,-2.5499024391174316,-10.199609756469727,4,-0.039721306413412094,-0.07944261282682419,2,-0.039721306413412094,-0.07944261282682419,2,-2.5101811327040195,-10.120167143642902,-6.328075202647597,-5.7167305569164455,-0.35047222301363945,0.26087242271751165,-18.22329342737794,-16.524861773476005,-0.7039208859205246,0.99451076798141
mgsm_0243,False,stable_correct,True,False,False,False,False,False,250,250,250,204,211,The answer is,The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0244,True,stable_wrong,False,False,False,True,False,True,20,18,1,220,822,The answer is,none_found,,-0.008634705717364946,-0.02590411715209484,3,-0.012933461926877499,-0.025866923853754997,2,-4.453660011291504,-13.360980033874512,3,0.004298756209512552,-3.719329833984375e-05,-0.03153542925914129,-0.09460628777742386,3,-0.029204290360212326,-0.05840858072042465,2,-3.152405103047689,-9.457215309143066,3,-0.0023311388989289625,-0.03619770705699921,-0.005162437446415424,-0.015487312339246273,3,-0.007619991898536682,-0.015239983797073364,2,-3.7225688298543296,-11.167706489562988,3,0.0024575544521212578,-0.0002473285421729088,-0.10104875763257344,-0.30314627289772034,3,-0.10370571911334991,-0.20741143822669983,2,-2.4626166025797525,-7.387849807739258,3,0.0026569614807764735,-0.09573483467102051,-0.006629895108441515,0.00019940702865521576,-0.0018412017573912944,0.004988100379705436,-0.03616051375865936,-0.0954875061288476,-0.00021013524383306503,-0.0595371276140213
mgsm_0245,True,stable_wrong,False,False,False,True,False,True,7,18,14,176,771,The answer is,"Final Answer:
The answer is",,-0.003422580659389496,-0.010267741978168488,3,-4.48258908589681,-13.44776725769043,3,-6.270744800567627,-12.541489601135254,2,4.47916650523742,13.437499515712261,-4.055405934651692,-12.166217803955078,3,-0.011134999493757883,-0.03340499848127365,3,-4.766671180725098,-9.533342361450195,2,-4.044270935157934,-12.132812805473804,-0.0051900775482257204,-0.015570232644677162,3,-3.5130027135213218,-10.539008140563965,3,-4.999823093414307,-9.999646186828613,2,3.507812635973096,10.523437907919288,-3.423839569091797,-10.27151870727539,3,-0.054047962029774986,-0.16214388608932495,3,-3.9949424266815186,-7.989884853363037,2,-3.3697916070620217,-10.109374821186066,-8.523437440395355,-6.877604243035117,-0.9713538692643242,0.6744793280959125,-25.570312321186066,-20.632812729105353,-2.9140616077929735,2.023437984287739
mgsm_0246,True,repaired,False,False,True,False,False,False,27000,5400,27000,276,720,The answer is,the answer is,,-0.0009229439310729504,-0.004614719655364752,5,-2.4964774449666343,-14.978864669799805,6,-2.4964774449666343,-14.978864669799805,6,2.4955545010355613,14.97424995014444,-2.772300910949707,-13.861504554748535,5,-0.11372639735539754,-0.6823583841323853,6,-0.11372639735539754,-0.6823583841323853,6,-2.6585745135943095,-13.17914617061615,-0.0019986236467957495,-0.009993118233978748,5,-2.2669288317362466,-13.60157299041748,6,-2.2669288317362466,-13.60157299041748,6,2.2649302080894507,13.591579872183502,-2.689752197265625,-13.448760986328125,5,-0.09907868504524231,-0.5944721102714539,6,-0.09907868504524231,-0.5944721102714539,6,-2.590673512220383,-12.854288876056671,-5.154129014629871,-4.8556037203098334,-0.23062429294611064,0.06790100137392674,-28.15339612076059,-26.445868748240173,-1.3826700779609382,0.32485729455947876
mgsm_0247,False,stable_correct,True,False,False,False,False,False,32,32,32,141,384,The answer is,Final Answer: The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0248,False,stable_correct,True,False,False,False,False,False,300,300,300,171,168,The answer is,The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0249,True,stable_wrong,False,False,False,True,False,True,5600,3000,4,218,874,The answer is,none_found,,-0.002464202791452408,-0.01232101395726204,5,-4.654444694519043,-9.308889389038086,2,-3.195978546142578,-15.97989273071289,5,4.65198049172759,9.296568375080824,-1.244462013244629,-6.2223100662231445,5,-1.214414358139038,-2.428828716278076,2,-1.4870399475097655,-7.435199737548828,5,-0.03004765510559082,-3.7934813499450684,-0.002791145257651806,-0.01395572628825903,5,-3.8813350200653076,-7.762670040130615,2,-2.7810972213745115,-13.905486106872559,5,3.8785438748076557,7.748714313842356,-1.5331692695617676,-7.665846347808838,5,-1.4634674787521362,-2.9269349575042725,2,-1.8041057586669922,-9.020528793334961,5,-0.06970179080963135,-4.738911390304565,-4.682028146833181,-3.948245665617287,-0.7734366169199345,-0.03965413570404053,-13.090049725025892,-12.487625704146922,-1.5478540612384677,-0.9454300403594971
